index,GID_LON,GID_LAT,T2000_01,T2001_01,T2002_01,T2003_01,T2004_01,T2005_01,T2006_01,T2007_01,T2008_01,T2009_01,T2010_01,T2011_01,T2012_01,T2013_01,T2014_01
28587,93.75,3.2984293193717207,2429.927309526829,2088.444648018776,2190.8572562730114,2531.340655835811,2466.628188849427,2839.790997491218,2484.641984902555,2483.1153342907783,2254.2799015471246,2351.573371430277,2700.895806759945,2284.583379502874,2593.7036693125265,2093.6056812046445,2435.870887467172
28588,95.0,3.2984293193717207,2348.370887810597,2300.292448824621,2384.0998579409643,2558.6081759567605,2644.706087888335,2904.375668638386,2722.3580863850657,2625.852559116902,2386.0368805238977,2510.3351217519958,2776.4389417832717,2413.4843153413385,2827.420570384129,2278.9771525771357,2667.1170523313776
28589,96.25,3.2984293193717207,2843.3486899535637,2897.9341398320685,3235.1714541331603,3215.636887861183,3465.148959220096,3508.817978692241,3590.4745357314823,3393.248558283085,3096.4806281786878,3262.9853485763306,3595.947313250508,3046.23974369606,3641.579791890399,3049.6386886487016,3423.9175365655683
28852,65.0,4.240837696335078,1806.9838229457673,2217.20909436699,2048.962841449975,2435.2790569741046,2006.596040603472,2418.777100055013,2272.5829260918545,2311.497868936567,2501.0268978294334,2582.7563076862134,2240.0707325170515,2150.2621891675517,1944.4938501997967,2277.886496913561,2445.98941510194
28853,66.25,4.240837696335078,1722.3967159523454,2253.004868498101,2196.097302366252,2566.6772488475544,2008.9295950179803,2451.9767533347476,2333.72738268954,2333.459393128578,2466.6737214822206,2714.315811106644,2286.2433617949137,2263.8803989757434,2022.4954003177118,2349.3571446306305,2442.137864678807
28854,67.5,4.240837696335078,1725.9011250163894,2288.249361092312,2201.0676269092073,2685.99281849165,2027.8063841993571,2440.0876553278067,2477.7894895436475,2374.8469862177444,2450.4526856457232,2785.531347336655,2399.699287310068,2250.785485427332,2106.430578310392,2433.783770330774,2532.7623467630474
28855,68.75,4.240837696335078,1829.939993024891,2291.009532140015,2213.0785573652247,2763.205200416269,2069.967120127694,2418.7988354300614,2609.2450848940643,2443.881439114921,2471.7533903880394,2719.5772411767393,2478.148902421526,2193.4038400831923,2187.7708636427997,2583.5118597984547,2669.762924607494
28856,70.0,4.240837696335078,1894.704386101148,2348.2262718818674,2237.52109048437,2789.972708921414,2148.903281131061,2436.614221383934,2769.8746035646764,2512.163711094763,2576.9719516974874,2697.485936422163,2510.14433585151,2146.9948898426082,2252.87936387831,2712.3886407927785,2723.2243648264557
28857,71.25,4.240837696335078,1955.262852519445,2430.379173971596,2361.2072041691135,2788.997692200792,2142.94714896605,2442.775692961004,2854.994924188941,2522.7635721254046,2690.382468618918,2751.6200432397454,2456.0653888554953,2180.7015066820895,2292.560597709962,2742.053308198956,2664.207642483234
28858,72.5,4.240837696335078,2024.8310251539806,2455.159199062109,2370.3364258701185,2741.0837730858475,2156.3457627024036,2432.6985382431303,2895.602021322702,2496.7100150832266,2701.365166620235,2846.2495719781145,2435.950826804037,2220.6675845824066,2351.7539304331876,2671.665804630902,2648.492800931126
28859,73.75,4.240837696335078,2072.708489093202,2513.668894575312,2276.277903382288,2683.207730003778,2214.2067681852495,2443.073009858199,2790.695196193701,2439.8907046685054,2613.1111970600614,2833.160475634213,2474.4374085450545,2229.3916839014855,2480.447733165056,2633.8388929973007,2709.020431375393
28860,75.0,4.240837696335078,2118.2882227345544,2581.7653974005225,2245.4101917652224,2658.395293688227,2340.020959491085,2451.602542305045,2673.8368578182417,2448.462974069116,2519.3753275365452,2754.7460446156038,2516.1734208209964,2154.7581331426045,2545.2920830852236,2593.8511240805383,2813.887978762068
28861,76.25,4.240837696335078,2116.73876239729,2524.452619996009,2255.2369733759406,2618.0207460733072,2521.561933227349,2431.9505108796875,2611.6955031684483,2592.3662475579476,2491.4693101854937,2670.4463248388493,2507.042196234761,2058.2495475733595,2490.512790674984,2550.90820275218,2847.6155781965645
28862,77.5,4.240837696335078,2133.1229251110926,2444.489841363975,2312.8960166301113,2574.6391407577903,2621.1557985065156,2391.9889924727613,2633.2019503286574,2736.5494355282863,2510.0450368328893,2650.2161041142244,2496.8354245618684,2014.388995536865,2360.842789747403,2484.7145939736947,2735.8927620691247
28863,78.75,4.240837696335078,2179.9157098867,2394.3677493680298,2367.61324278923,2530.607246740692,2706.039296360541,2361.7471786463284,2714.000891525211,2827.709729030903,2466.3649789377814,2665.228179047699,2641.7122808798013,1998.551402951125,2335.159512838436,2429.6346384926437,2605.317070788442
28864,80.0,4.240837696335078,2146.0128860198893,2350.4520273632806,2358.4918659536925,2490.053549068398,2751.77949863064,2461.7063446516113,2795.723562220519,2778.1552294181893,2411.229374272807,2667.6662385070813,2809.266983058478,1990.3885538056784,2427.538532933977,2417.5389568488754,2553.4135351568693
28865,81.25,4.240837696335078,1996.767948899651,2280.1984368292324,2295.9086377602944,2404.4437607844884,2678.7045425648103,2529.6159794677806,2743.0460759111156,2663.1898219697177,2333.621426357422,2513.3992953058623,2887.306008207088,2004.081028632936,2442.103655473329,2373.2126917086134,2525.487102403713
28866,82.5,4.240837696335078,1905.352027126355,2213.944700373395,2138.8713859203563,2318.085849995987,2451.109257618373,2512.1472140293918,2614.089551317011,2528.607585694408,2213.1507872436487,2339.9004960687307,2920.104524306953,2041.2916650660918,2393.4557408509136,2302.0245242390956,2501.3254260557005
28867,83.75,4.240837696335078,1839.7127921751235,2133.257466219766,2030.8220617705956,2255.6529514586146,2311.6144836181775,2546.730067502358,2521.0457561552175,2415.002903767163,2167.3943896894343,2204.8823213379364,2854.9764711344324,2064.6337280006264,2441.5930231349193,2210.0979706970975,2481.5087596391095
28868,85.0,4.240837696335078,1816.0835120652337,2063.03078935307,1989.7670970109175,2253.7977764673997,2247.1714072671602,2693.6611064651515,2447.974812355824,2289.8537267785287,2204.7725703872857,2163.0893324007047,2777.677662329006,2012.7731264088652,2476.42031791911,2157.878690960206,2502.382636681432
28869,86.25,4.240837696335078,1921.4215624990175,2012.4716013116995,1970.7811181782745,2261.105400590168,2244.373240620189,2735.0331946770893,2487.6802756960387,2225.109458510997,2185.59183908219,2127.9636584047694,2756.900471440167,1994.677094128565,2524.233717878815,2085.601943657821,2490.523715058225
28870,87.5,4.240837696335078,2126.805894722929,1935.6696708782692,2004.128461102664,2295.1119102624943,2296.868338844797,2661.665961064864,2524.542253324762,2216.6845157858916,2184.8235635945457,2129.4024022092344,2786.7189683987817,1961.4136308933666,2625.1324182536337,1996.1907115095528,2436.9751059799455
28871,88.75,4.240837696335078,2363.1475626054453,1866.5387068424025,2018.25137528067,2415.875731316919,2313.1251949147554,2638.153079697804,2504.0563623348135,2241.1294473538874,2081.8443119947915,2120.386704467819,2811.0583260884596,2026.3959082061774,2711.5649008439505,1964.0681508084526,2377.478046901524
28872,90.0,4.240837696335078,2486.855634712265,1865.769625860412,2041.6921228337742,2436.230985238217,2341.913414862938,2627.926350638154,2435.9160826497828,2260.220641322667,1961.7126241908409,2051.9959430923336,2863.2076524194417,2162.4194638548943,2693.5811018345703,2013.3125419342832,2261.6462076752214
